"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbolER.SYMBOL","symbolER.GENENAME"
"101929520",3011.82779939529,5.71084994531641,0.913147816956221,6.25402573304317,4.00005059008777e-10,5.48426516568257e-08,"LINC00993","long intergenic non-protein coding RNA 993"
"100506674",1526.86844458683,5.70971663315164,0.780541005697462,7.31507581469041,2.57236116183424e-13,1.23009055948591e-10,"MRPS30-DT","MRPS30 divergent transcript"
"1907",174.671444208827,5.7093965645456,0.996637911954759,5.72865681313232,1.01228950909898e-08,7.60419468022779e-07,"EDN2","endothelin 2"
"283463",103.155289926967,5.69365931634464,1.05238626549337,5.41023719430183,6.29413274317002e-08,3.42785462673865e-06,"MUC19","mucin 19, oligomeric"
"7138",511.292750714943,5.66861886890054,1.1591615063265,4.89027528775085,1.00695052646136e-06,3.1283048770967e-05,"TNNT1","troponin T1, slow skeletal type"
"7031",706.993604472623,5.66697462096096,0.935210282009006,6.05957262230613,1.36483696509661e-09,1.52039736009568e-07,"TFF1","trefoil factor 1"
"4312",429.347718059471,5.65375020776877,1.13733910787162,4.97103297392895,6.65971206724085e-07,2.25272126743636e-05,"MMP1","matrix metallopeptidase 1"
"101929613",260.583698325951,5.65306973196379,1.09580657781725,5.15882076855591,2.48510060918741e-07,1.00875533216829e-05,NA,NA
"5079",249.771010450305,5.64061000605935,1.26584091292427,4.45601808921528,8.34959898658227e-06,0.000160924849560194,"PAX5","paired box 5"
"58157",8.33216879369654,5.63912322110133,1.34419585533328,4.1951648628638,2.72673184004184e-05,0.000411348659972139,"NGB","neuroglobin"
"3642",121.118933577662,5.62128958734317,1.27369008941319,4.4133888094654,1.01764994667583e-05,0.000187167400136269,"INSM1","INSM transcriptional repressor 1"
"196051",283.76328583048,5.59178287878453,0.92835078533914,6.02335126666778,1.70842105178582e-09,1.84304227710967e-07,"PLPP4","phospholipid phosphatase 4"
"1261",85.5058957352636,5.56700294232435,1.30220050611425,4.27507355141201,1.91074204640281e-05,0.000310418254701117,"CNGA3","cyclic nucleotide gated channel subunit alpha 3"
"101927678",30.6284641051538,5.53977013133931,0.905415361380041,6.11848480557647,9.44692880694297e-10,1.1433116431415e-07,"LINC01429","long intergenic non-protein coding RNA 1429"
"9",1288.64794149331,5.53052778083025,0.740634053267581,7.46728800334021,8.18644643403722e-14,4.86374147835557e-11,"NAT1","N-acetyltransferase 1"
"3860",67.1703079684112,5.52822692211351,1.21177402330484,4.56209393483819,5.06459779181506e-06,0.000109097211217204,"KRT13","keratin 13"
"148545",56.7251577632817,5.4561890475011,1.58101608423771,3.45106485752914,0.000558379367556487,0.00439485583312424,"NBPF4","NBPF member 4"
"133690",7.04947610349116,5.37533096728298,1.30923320072067,4.10570932995291,4.0307607633426e-05,0.000555746100746097,"CAPSL","calcyphosine like"
"115350",104.272821076601,5.36439714450464,1.33842277073008,4.00799901333005,6.12353761176149e-05,0.00077376638416047,"FCRL1","Fc receptor like 1"
"101929138",81.5641568001861,5.33688791970501,0.929642492918127,5.74079601606057,9.42325442852512e-09,7.28965843608509e-07,NA,NA
"6286",223.611676727847,5.2894671660131,1.04325570652604,5.07015406953932,3.97493788759218e-07,1.4816089776451e-05,"S100P","S100 calcium binding protein P"
"9048",422.363206621152,5.27784565811769,0.870289696160939,6.06446989019813,1.32389576767319e-09,1.48321716691432e-07,"ARTN","artemin"
"4680",584.759065312113,5.26929689765702,1.09564514985553,4.80930974627306,1.51452366938185e-06,4.32223450682687e-05,"CEACAM6","CEA cell adhesion molecule 6"
"327657",17.8006858472414,5.24027777560449,1.39968249946439,3.7439046195189,0.000181182455283487,0.00182729589418109,"SERPINA9","serpin family A member 9"
"4868",34.0195235321995,5.20609688423142,1.39435772894329,3.73368811759436,0.000188696136160434,0.00188753900283749,"NPHS1","NPHS1 adhesion molecule, nephrin"
"3502",13.6817767918784,5.19801242963239,1.40870547912269,3.68992135451166,0.000224323391087595,0.00217619218489035,"IGHG3","immunoglobulin heavy constant gamma 3 (G3m marker)"
"284194",14.9732946233256,5.1822720801866,1.31868493828354,3.92987887382113,8.498866357404e-05,0.000993612246888866,"LGALS9B","galectin 9B"
"445582",216.359616577085,5.17525893384347,1.26200719743904,4.10081570401936,4.1169634893331e-05,0.000566436394188524,"POTEE","POTE ankyrin domain family member E"
"27092",1552.3695996724,5.13769608077209,0.999404577963743,5.1407570007734,2.73633758287314e-07,1.09041940345144e-05,"CACNG4","calcium voltage-gated channel auxiliary subunit gamma 4"
"96597",50.4572510850393,5.13186787513607,0.801920903283281,6.39946889291054,1.55918340676449e-10,2.46527015105038e-08,"TBC1D27P","TBC1 domain family member 27, pseudogene"
"105369205",338.343368922882,5.11304415577887,0.979637506912089,5.2193225756491,1.79578753519978e-07,7.96565846496082e-06,NA,NA
"284930",38.7464430100273,5.10134768383883,1.28822417573147,3.95998443434134,7.49546488344256e-05,0.000901571070581441,"EPIC1","epigenetically induced MYC interacting lncRNA 1"
"57586",188.304365025687,5.08999780859093,0.946890892176358,5.37548502224153,7.63768011495037e-08,3.99318283556578e-06,"SYT13","synaptotagmin 13"
"2046",112.728866566376,5.06879971740452,0.829203321276342,6.112855059001,9.78642499386498e-10,1.16286453593768e-07,"EPHA8","EPH receptor A8"
"4821",49.856191130312,5.05033624771435,1.17682378369099,4.29149743377423,1.77472254378618e-05,0.000292961814236386,"NKX2-2","NK2 homeobox 2"
"440915",252.827603997485,5.01665815722253,1.10767265681146,4.52900784936177,5.92612977392032e-06,0.000123472582728461,"POTEKP","POTE ankyrin domain family member K, pseudogene"
"125965",424.316125852001,5.00770920825967,0.88510208231731,5.65777587501415,1.53347204256378e-08,1.10129131379141e-06,"COX6B2","cytochrome c oxidase subunit 6B2"
"92291",626.390060789625,5.00370610893921,0.705343040684924,7.09400365541334,1.30286686823972e-12,5.00862898406039e-10,"CAPN13","calpain 13"
"4477",16.967735925262,4.99794214574377,1.41788573260978,3.52492590255808,0.00042360126183432,0.00356443190537497,"MSMB","microseminoprotein beta"
"1556",884.183907978631,4.99441478563227,1.47318183887639,3.39022288615881,0.000698358193578115,0.00519423776300931,"CYP2B7P","cytochrome P450 family 2 subfamily B member 7, pseudogene"
"104326051",15.9370438100316,4.97477271542614,1.22239568898294,4.06969098489318,4.70755357224393e-05,0.000631301609695038,"MAFA-AS1","MAFA antisense RNA 1"
"112714",47.1336748708348,4.95528172453967,0.959184445091846,5.16614062070739,2.38977025873179e-07,9.84324279258307e-06,"TUBA3E","tubulin alpha 3e"
"92747",214.99423959773,4.92382320907737,0.947293037170877,5.19778254021853,2.01679860931138e-07,8.70954923659888e-06,"BPIFB1","BPI fold containing family B member 1"
"3227",264.086027356463,4.89733183379937,0.725401939665397,6.75119759957955,1.46629735961506e-11,3.42240786102533e-09,"HOXC11","homeobox C11"
"10753",109.281982558437,4.88594917197945,0.641505120524138,7.61638374450919,2.60881337300057e-14,1.82672839253747e-11,"CAPN9","calpain 9"
"933",680.11273873149,4.88591490447065,0.637499069106119,7.66419143375617,1.79961306366748e-14,1.30678569356535e-11,"CD22","CD22 molecule"
"57830",49.2252095781728,4.88126359637002,0.919279803187034,5.30987799301938,1.0969864578734e-07,5.39035501079347e-06,"KRTAP5-8","keratin associated protein 5-8"
"268",1819.21662976853,4.87758871633734,0.999058659423503,4.88218451472299,1.04917012583163e-06,3.23428136588915e-05,"AMH","anti-Mullerian hormone"
"388743",2057.75068279279,4.87512806905498,0.827547717990241,5.89105372786789,3.83740753738916e-09,3.56569725962331e-07,"CAPN8","calpain 8"
"9080",334.150785067204,4.85691838901543,1.07713662877918,4.50910150044776,6.51027579976328e-06,0.000133262631299495,"CLDN9","claudin 9"
"220032",19.601960220325,4.84739624785001,1.47809854959644,3.27948109358033,0.0010399817835212,0.00702372815973702,"GDPD4","glycerophosphodiester phosphodiesterase domain containing 4"
"79368",55.6221248363405,4.8458620222933,1.15114541425774,4.20960024882513,2.55822914646772e-05,0.000391148869807189,"FCRL2","Fc receptor like 2"
"100507588",589.4103144064,4.81678726625663,1.48933297897834,3.23419096618735,0.00121987858934494,0.00801237508298054,"TGFBR3L","transforming growth factor beta receptor 3 like"
"56649",214.190307359558,4.77692812553105,1.12777205714512,4.23572130136256,2.27819203570554e-05,0.000356190056236386,"TMPRSS4","transmembrane serine protease 4"
"6833",1280.64684428242,4.74578649615323,0.832282844113771,5.70213182900174,1.18318264927074e-08,8.72085677503836e-07,"ABCC8","ATP binding cassette subfamily C member 8"
"9143",131.175097044426,4.69150827095783,0.806299825178368,5.8185654076261,5.93548335822619e-09,5.07300896471565e-07,"SYNGR3","synaptogyrin 3"
"1311",3678.63140829029,4.68850839450895,0.732535696725953,6.4003821458314,1.54988544487777e-10,2.46527015105038e-08,"COMP","cartilage oligomeric matrix protein"
"5307",1759.15925581124,4.64676943813623,0.80509201830736,5.77172463826642,7.84642651390023e-09,6.30479664883311e-07,"PITX1","paired like homeodomain 1"
"10",5.58665669994585,4.60627127237766,1.30769111761358,3.52244594333845,0.000427584231652157,0.00358974537268307,"NAT2","N-acetyltransferase 2"
"105372109",290.402171789202,4.60338743081066,1.14276259574663,4.0282972578421,5.61822802304424e-05,0.000721355459199773,NA,NA
"1404",40.2129242813377,4.60147942664077,1.30494604353666,3.52618366823034,0.000421594478160471,0.00355364631935262,"HAPLN1","hyaluronan and proteoglycan link protein 1"
"100462977",79.5320840801644,4.59634260398196,1.05554443691546,4.35447570299693,1.33385773187887e-05,0.000233288266647788,"MTRNR2L1","MT-RNR2 like 1 (pseudogene)"
"100144604",96.6767966137906,4.58399750257843,0.929956877158523,4.92925813569422,8.25424529352029e-07,2.65299562663539e-05,"LINC00930","long intergenic non-protein coding RNA 930"
"155465",676.420364150296,4.57387497041631,0.644002435199425,7.10226347047887,1.22729967023366e-12,4.81248746692023e-10,"AGR3","anterior gradient 3, protein disulphide isomerase family member"
"126353",1372.55126203019,4.57274939876856,0.603858941844916,7.57254564252679,3.65980565614256e-14,2.30035250408817e-11,"MISP","mitotic spindle positioning"
"79782",60.1025290185977,4.56975464580273,1.33276910955321,3.42876692823009,0.000606329975312136,0.00468388711425128,"LRRC31","leucine rich repeat containing 31"
"4322",636.007931235265,4.56593445739911,0.971790266371443,4.69847724905478,2.62108380059165e-06,6.57147941104858e-05,"MMP13","matrix metallopeptidase 13"
"1280",4468.57691657495,4.56340959308124,0.943975708191082,4.83424473054078,1.33652083646091e-06,3.90460771299684e-05,"COL2A1","collagen type II alpha 1 chain"
"931",421.892701748515,4.55330862601112,1.06064951772538,4.29294366321493,1.76319756444786e-05,0.000291477668200377,"MS4A1","membrane spanning 4-domains A1"
"134549",12533.2675904769,4.53697700474585,0.926229165997918,4.89833096527221,9.66541352055498e-07,3.03762410080359e-05,"SHROOM1","shroom family member 1"
"283875",71.8473494332763,4.51914404061688,0.832402040587405,5.42904007951233,5.665796049892e-08,3.20125640790152e-06,"GREP1","glycine rich extracellular protein 1"
"404216",16.8433120292571,4.51615618559973,1.28529173457823,3.51372070954903,0.000441877149103915,0.00367718310073487,"LINC01561","long intergenic non-protein coding RNA 1561"
"79838",1630.4929831113,4.49848033155868,0.650683190513923,6.91347248114045,4.72931455910803e-12,1.36357266538047e-09,"TMC5","transmembrane channel like 5"
"25769",81.4787030175331,4.49360592360047,0.846660623608091,5.30744645292552,1.11171649183118e-07,5.43548966055916e-06,"SLC24A2","solute carrier family 24 member 2"
"83723",115.341771857581,4.4928351919369,0.896960377439816,5.00895614225542,5.47260410748273e-07,1.92286516364349e-05,"TLCD3B","TLC domain containing 3B"
"8911",234.073385371945,4.4712010164939,0.841910108811095,5.31078195843013,1.09155863115888e-07,5.37716043278922e-06,"CACNA1I","calcium voltage-gated channel subunit alpha1 I"
"3507",125.835859802646,4.46695808101208,1.10930772675425,4.02679795090046,5.65415788099711e-05,0.000724071975276482,"IGHM","immunoglobulin heavy constant mu"
"1470",26.6092057144667,4.4555552521087,0.958358184457375,4.6491544856284,3.33298508996936e-06,7.95937949743475e-05,"CST2","cystatin SA"
"145264",36.8569724393856,4.44629747204331,1.13776087652801,3.90793668842933,9.3087690254286e-05,0.00107294371259584,"SERPINA12","serpin family A member 12"
"440093",33.6577105962498,4.43510240862169,1.28155141274275,3.46072921033247,0.000538714404918729,0.00427959263486086,"H3-5","H3.5 histone"
"101927159",32.5751813580932,4.42913557429031,1.15226822628867,3.84384075967803,0.000121123616491629,0.00133039194674223,"LOC101927159","uncharacterized LOC101927159"
"104472713",14.5855201703158,4.4018329267689,0.789672150028704,5.57425372872641,2.48593196904141e-08,1.58886751849157e-06,"PCAT29","prostate cancer associated transcript 29"
"400891",8.31653448017936,4.3956677970736,1.12795633680055,3.89701946224436,9.73837959075438e-05,0.00111524924215146,"LRRC74B","leucine rich repeat containing 74B"
"658",277.457200710731,4.39037107045128,0.916873469724365,4.78841543072583,1.68103376661291e-06,4.67494298272522e-05,"BMPR1B","bone morphogenetic protein receptor type 1B"
"440050",24.1156483825781,4.38925246164999,1.06662776184768,4.11507427300283,3.87054762060077e-05,0.000540498266734321,"KRTAP5-7","keratin associated protein 5-7"
"80000",1297.91685901043,4.37925919432886,0.757936311252771,5.77787226883286,7.5651203668424e-09,6.12899793026083e-07,"GREB1L","GREB1 like retinoic acid receptor coactivator"
"101927994",407.610773190454,4.3732211176554,1.00977893657456,4.33086981640806,1.48521476141458e-05,0.000254760460300037,"LINC01087","long intergenic non-protein coding RNA 1087"
"786",34.633826259226,4.36959100633907,0.930418264761335,4.69637277322788,2.64822054380779e-06,6.62649080214232e-05,"CACNG1","calcium voltage-gated channel auxiliary subunit gamma 1"
"101927954",85.3260317082868,4.36530294207332,0.430696519457561,10.1354497769594,3.84599511542463e-24,3.77022901165077e-20,"LOC101927954","uncharacterized LOC101927954"
"11122",1841.11959184345,4.36285248037997,0.89518067549943,4.87371164256411,1.09520817486468e-06,3.33944813007728e-05,"PTPRT","protein tyrosine phosphatase receptor type T"
"387273",51.0528092103389,4.36088317611776,1.09353430678682,3.98787962028509,6.66664745965207e-05,0.000822620447402013,"KRTAP5-10","keratin associated protein 5-10"
"728276",17.350780340502,4.35582825536792,0.856278738453101,5.08692795903923,3.63909985942044e-07,1.39351937194916e-05,"CLEC19A","C-type lectin domain containing 19A"
"3110",254.319656154894,4.35254511474741,1.17626762728893,3.70030171176195,0.000215343287568346,0.00210364748184603,"MNX1","motor neuron and pancreas homeobox 1"
"57127",82.340210173041,4.34834054428771,0.892299099859164,4.87318719135101,1.09812082097638e-06,3.34312994038243e-05,"RHBG","Rh family B glycoprotein"
"3229",231.412093812612,4.3461883785433,0.573021289963806,7.58468918112593,3.33285051684875e-14,2.17812890777789e-11,"HOXC13","homeobox C13"
"100847015",32.2934546691279,4.34071998048098,1.05689185829573,4.10706161317252,4.00724363695754e-05,0.000554057310583639,"MIR5691","microRNA 5691"
"100124700",296.003005382525,4.33790300081,0.707162241729234,6.13424012883162,8.55671902245024e-10,1.04200641710658e-07,"HOTAIR","HOX transcript antisense RNA"
"339260",30.3559468808169,4.32839072171991,0.953948549899374,4.53734189561531,5.69677095956806e-06,0.00011984001226748,"LOC339260","uncharacterized LOC339260"
"128239",3209.96838832471,4.31832666738652,0.810913068277679,5.32526461382395,1.00806180450738e-07,5.01625881704865e-06,"IQGAP3","IQ motif containing GTPase activating protein 3"
"94160",87.3499119676845,4.31549739136638,1.11287751041549,3.87778291049766,0.000105412713404517,0.00119019959937595,"ABCC12","ATP binding cassette subfamily C member 12"
"100130449",401.836711464262,4.2969847061683,0.872371336949612,4.92563719618919,8.40858873975647e-07,2.69817988267865e-05,"GPC1-AS1","GPC1 antisense RNA 1"
"84824",52.5145970899509,4.29360231396385,1.04203534861428,4.12039986903858,3.78215413171212e-05,0.000530801101691824,"FCRLA","Fc receptor like A"
"147381",17.21955957802,4.2856488313301,1.11153491447165,3.8556133285001,0.000115439835234069,0.00128093476502793,"CBLN2","cerebellin 2 precursor"
"1767",833.10767075965,4.28401133861595,0.899640363129371,4.76191544331576,1.91764036144079e-06,5.20017384874248e-05,"DNAH5","dynein axonemal heavy chain 5"
"4582",6976.5196443118,4.28213376336811,0.607884380224982,7.04432274075419,1.86365726978834e-12,6.27405690468389e-10,"MUC1","mucin 1, cell surface associated"
"1269",27.9737091944769,4.27071774588018,1.22110495096086,3.49742071106964,0.000469780335992817,0.00384658980576126,"CNR2","cannabinoid receptor 2"
"27019",88.1829888659057,4.26232533699116,0.741449345054878,5.7486399649806,8.9964155855731e-09,6.99935412582326e-07,"DNAI1","dynein axonemal intermediate chain 1"
"100874374",30.014120228672,4.24257817165289,0.852052565812026,4.97924464039329,6.38329140628175e-07,2.18413283266248e-05,"ARHGEF38-IT1","ARHGEF38 intronic transcript 1"
"219681",38.7680637664678,4.23334467506595,0.895346461079642,4.72816374340858,2.26559446810271e-06,5.87556152666954e-05,"ARMC3","armadillo repeat containing 3"
"65266",1616.04922134392,4.23162309580788,1.12557022790347,3.75953715805887,0.000170227994053339,0.00173466218888241,"WNK4","WNK lysine deficient protein kinase 4"
"10814",24.602280459241,4.22839095910151,0.952373310897171,4.43984613041939,9.00232187022332e-06,0.000169574232207285,"CPLX2","complexin 2"
"5475",66.3226485299154,4.22807980844875,0.87213855860319,4.84794505040622,1.24746941454485e-06,3.69454461352966e-05,"PPEF1","protein phosphatase with EF-hand domain 1"
"7137",61.1241209210134,4.20925019598667,1.02921841137889,4.0897540788717,4.31830796920389e-05,0.000589177077551924,"TNNI3","troponin I3, cardiac type"
"101929441",40.058160585713,4.20816997184685,0.948435567191312,4.43695925945595,9.12385533576835e-06,0.000171438453630624,"ERLNC1","estrogen receptor responsive lncRNA 1"
"79570",385.769347403092,4.17935215961249,1.05991499893629,3.94310125227663,8.04346759759196e-05,0.000951721338071141,"NKAIN1","sodium/potassium transporting ATPase interacting 1"
"1775",528.222932639292,4.17400020242611,0.449143892343419,9.2932360287661,1.49667253693924e-20,9.78125391974356e-17,"DNASE1L2","deoxyribonuclease 1 like 2"
"2016",37.4961566819436,4.16564376464756,0.985748182678669,4.22587009324009,2.38019281260043e-05,0.00036935978928755,"EMX1","empty spiracles homeobox 1"
"2974",21.1109047992631,4.16426799601125,1.26302477253414,3.29705963538312,0.000977027537464795,0.00669776290193524,"GUCY1B2","guanylate cyclase 1 soluble subunit beta 2 (pseudogene)"
"51764",56.6530851784398,4.16218526593447,0.900689026367681,4.6211124417934,3.81687822874691e-06,8.89788453558136e-05,"GNG13","G protein subunit gamma 13"
"105373099",84.1156491450461,4.13877854876685,0.881293952926864,4.69625206779368,2.64978516213383e-06,6.62649080214232e-05,NA,NA
"1301",7047.76098413015,4.13095775688798,0.844536753728937,4.89138896400695,1.0012687301577e-06,3.1209657747968e-05,"COL11A1","collagen type XI alpha 1 chain"
"9355",30.4590094620919,4.12212679183049,0.963055706145437,4.28025789736402,1.86676863560491e-05,0.000304953399080176,"LHX2","LIM homeobox 2"
"6857",727.316661571909,4.12196021381986,0.582979327335506,7.07050837061271,1.54367122683286e-12,5.6046700135713e-10,"SYT1","synaptotagmin 1"
"653269",29.7463853955614,4.11720545577031,0.787231781815918,5.22997870623706,1.69529565561128e-07,7.62338684034743e-06,"POTEI","POTE ankyrin domain family member I"
"776",1036.99958100478,4.09992584988809,0.687911916720225,5.95995759084305,2.52303402638206e-09,2.48575905131892e-07,"CACNA1D","calcium voltage-gated channel subunit alpha1 D"
"58498",55.0448604470891,4.09914610420009,1.05552101294787,3.88352865922767,0.000102951390833991,0.00116472300559217,"MYL7","myosin light chain 7"
"643",99.7039171872624,4.09440558385978,0.93353213712636,4.38592890488308,1.15491842040077e-05,0.000208502122931652,"CXCR5","C-X-C motif chemokine receptor 5"
"54064",8.35847461834431,4.09325446462054,0.811166668747786,5.04613246860769,4.50842883820615e-07,1.64084514099819e-05,"LINC00160","long intergenic non-protein coding RNA 160"
"25837",927.84987737799,4.06157281281014,0.595733978417608,6.81776255837968,9.24693052800313e-12,2.3984762445334e-09,"RAB26","RAB26, member RAS oncogene family"
"478",149.127514098073,4.05794951082887,0.720334401677272,5.63342456139826,1.76665816268751e-08,1.21108741040739e-06,"ATP1A3","ATPase Na+/K+ transporting subunit alpha 3"
"1380",240.897869116393,4.04735655042158,1.04784220198235,3.86256302978122,0.000112203602961618,0.00125276984035619,"CR2","complement C3d receptor 2"
"284339",201.170552725919,4.03842759814112,0.782606073171781,5.16023033372843,2.46646198994635e-07,1.00479946813987e-05,"TMEM145","transmembrane protein 145"
"401236",92.1556903617356,4.03740517012095,0.855946526410771,4.71688948496695,2.39477686373847e-06,6.10559105207495e-05,"STMND1","stathmin domain containing 1"
"12",10887.7004959112,4.02951999419216,0.770274136245204,5.23128040340879,1.68339929741741e-07,7.59152753118644e-06,"SERPINA3","serpin family A member 3"
"100874365",20.3746694708856,4.0295110874709,1.00403688122482,4.01330983235924,5.9873241186818e-05,0.0007617616915696,"HOXC-AS3","HOXC cluster antisense RNA 3"
"347365",100.550545442593,4.01557502114348,0.755357253275079,5.31612691045562,1.05999232565636e-07,5.24803271131784e-06,"ITIH6","inter-alpha-trypsin inhibitor heavy chain family member 6"
"140469",130.39223089067,4.01243549463417,1.12218551875503,3.57555451177595,0.000349486341818321,0.00305559078065238,"MYO3B","myosin IIIB"
"5697",38.3409493424532,4.01054675143503,1.10846793316895,3.61809902788028,0.000296774848687942,0.00269782615043623,"PYY","peptide YY"
"352909",367.693335393111,3.99655976590891,0.617078701031005,6.47658031176822,9.38246874866281e-11,1.62789984324144e-08,"DNAAF3","dynein axonemal assembly factor 3"
"606293",18.5384560552794,3.98006818951246,1.04894671879419,3.79434733738212,0.000148032328269292,0.0015612274491919,"KLKP1","kallikrein pseudogene 1"
"57558",2285.82813422025,3.97968033289785,0.873958699589902,4.55362517103529,5.27292729823569e-06,0.000112492940815244,"USP35","ubiquitin specific peptidase 35"
